Date,Front,Next
2016-10-24,1263.7,1273.6
2016-10-25,1273.6,1266.6
2016-10-26,1266.6,1269.5
2016-10-27,1269.5,1276.8
2016-10-28,1276.8,1273.1
2016-10-31,1273.1,1288.0
2016-11-01,1288.0,1308.2
2016-11-02,1308.2,1303.3
2016-11-03,1303.3,1304.5
2016-11-04,1304.5,1279.4
2016-11-07,1279.4,1274.5
2016-11-08,1274.5,1273.5
2016-11-09,1273.5,1266.4
2016-11-10,1266.4,1224.3
2016-11-11,1224.3,1221.7
2016-11-14,1221.7,1224.5
2016-11-15,1224.5,1223.9
2016-11-16,1223.9,1216.9
2016-11-17,1216.9,1208.7
2016-11-18,1208.7,1209.8
2016-11-21,1209.8,1211.2
2016-11-22,1211.2,1189.3
2016-11-23,1189.3,1178.4
2016-11-24,1178.4,1190.8
2016-11-28,1190.8,1190.8
2016-11-29,1190.8,1173.9
2016-11-30,1173.9,1169.4
2016-12-01,1169.4,1177.8
2016-12-02,1177.8,1176.5
2016-12-05,1176.5,1170.1
2016-12-06,1170.1,1177.5
2016-12-07,1177.5,1172.4
2016-12-08,1172.4,1161.9
2016-12-09,1161.9,1165.8
2016-12-12,1165.8,1159.0
2016-12-13,1159.0,1163.7
2016-12-14,1163.7,1129.8
2016-12-15,1129.8,1137.4
2016-12-16,1137.4,1142.7
2016-12-19,1142.7,1133.6
2016-12-20,1133.6,1133.2
2016-12-21,1133.2,1130.7
2016-12-22,1130.7,1133.6
2016-12-23,1133.6,1138.8
2016-12-27,1138.8,1140.9
2016-12-28,1140.9,1158.1
2016-12-29,1158.1,1151.7
2016-12-30,1151.7,1162.0
2017-01-03,1162.0,1165.3
2017-01-04,1165.3,1181.3
2017-01-05,1181.3,1173.4
2017-01-06,1173.4,1184.9
2017-01-09,1184.9,1185.5
2017-01-10,1185.5,1196.6
2017-01-11,1196.6,1199.8
2017-01-12,1199.8,1196.2
2017-01-13,1196.2,1212.9
2017-01-16,1212.9,1212.1
2017-01-18,1212.1,1201.5
2017-01-19,1201.5,1204.9
2017-01-20,1204.9,1215.6
2017-01-23,1215.6,1210.8
2017-01-24,1210.8,1197.8
2017-01-25,1197.8,1189.8
2017-01-26,1189.8,1188.4
2017-01-27,1188.4,1196.0
2017-01-30,1196.0,1211.4
2017-01-31,1211.4,1208.3
2017-02-01,1208.3,1219.4
2017-02-02,1219.4,1220.8
2017-02-03,1220.8,1232.1
2017-02-06,1232.1,1236.1
2017-02-07,1236.1,1239.5
2017-02-08,1239.5,1236.8
2017-02-09,1236.8,1235.9
2017-02-10,1235.9,1225.8
2017-02-13,1225.8,1225.4
2017-02-14,1225.4,1233.1
2017-02-15,1233.1,1241.6
2017-02-16,1241.6,1239.1
2017-02-17,1239.1,1238.9
2017-02-20,1238.9,1233.3
2017-02-22,1233.3,1251.4
2017-02-23,1251.4,1258.3
2017-02-24,1258.3,1258.8
2017-02-27,1258.8,1253.9
2017-02-28,1253.9,1250.0
2017-03-01,1250.0,1232.9
2017-03-02,1232.9,1226.5
2017-03-03,1226.5,1225.5
