Date,Front,Next,Asset,Sector,Carry,Returns,Carry_Z_252,Carry_Z_756,Carry_Z_1260,Carry_Z_2520,Carry_Z,Binary_Carry,Rank_Carry
2015-10-05,2.058,2.035,US 10Y,Fixed Income,-0.13486582220759247,0.033651431441486634,-0.4341656499541741,-0.4341656499541741,-0.4341656499541741,-0.4341656499541741,-0.4341656499541741,-1.0,-0.44239631336405527
2015-10-06,2.035,2.065,US 10Y,Fixed Income,0.17561289022125331,-0.011175898931000794,0.6484835258473653,0.6484835258473653,0.6484835258473653,0.6484835258473653,0.6484835258473653,1.0,0.5353302611367128
2015-10-07,2.065,2.102,US 10Y,Fixed Income,0.2131085525011582,0.014742014742014753,0.7741744072305854,0.7741744072305854,0.7741744072305854,0.7741744072305854,0.7741744072305854,1.0,0.6251920122887864
2015-10-08,2.102,2.09,US 10Y,Fixed Income,-0.06870247773647685,0.017917675544794065,-0.2161252030902307,-0.2161252030902307,-0.2161252030902307,-0.2161252030902307,-0.2161252030902307,-1.0,-0.25268817204301075
2015-10-09,2.09,2.07,US 10Y,Fixed Income,-0.11538550439330376,-0.0057088487155090295,-0.37905135131052226,-0.37905135131052226,-0.37905135131052226,-0.37905135131052226,-0.37905135131052226,-1.0,-0.3878648233486943
2015-10-12,2.07,2.042,US 10Y,Fixed Income,-0.16342665041764637,-0.009569377990430672,-0.5461893289722837,-0.5461893289722837,-0.5461893289722837,-0.5461893289722837,-0.5461893289722837,-1.0,-0.5168970814132104
2015-10-13,2.042,1.975,US 10Y,Fixed Income,-0.4003358566726624,-0.01352657004830915,-1.371010992108949,-1.371010992108949,-1.371010992108949,-1.371010992108949,-1.371010992108949,-1.0,-0.8640552995391705
2015-10-14,1.975,2.019,US 10Y,Fixed Income,0.26440729173138233,-0.0328109696376101,0.9765630342878948,0.9765630342878948,0.9765630342878948,0.9765630342878948,0.9765630342878948,1.0,0.7165898617511521
2015-10-15,2.019,2.035,US 10Y,Fixed Income,0.09472175476629408,0.02227848101265817,0.37303365727202686,0.37303365727202686,0.37303365727202686,0.37303365727202686,0.37303365727202686,1.0,0.30107526881720426
2015-10-16,2.035,2.023,US 10Y,Fixed Income,-0.07097112850739828,0.007924715205547272,-0.21568720119639792,-0.21568720119639792,-0.21568720119639792,-0.21568720119639792,-0.21568720119639792,-1.0,-0.25806451612903225
2015-10-19,2.023,2.069,US 10Y,Fixed Income,0.2698060869335689,-0.005896805896805857,0.9935532258819583,0.9935532258819583,0.9935532258819583,0.9935532258819583,0.9935532258819583,1.0,0.7273425499231951
2015-10-20,2.069,2.028,US 10Y,Fixed Income,-0.24018375641363063,0.022738507167572752,-0.823290066517043,-0.823290066517043,-0.823290066517043,-0.823290066517043,-0.823290066517043,-1.0,-0.6820276497695852
2015-10-21,2.028,2.028,US 10Y,Fixed Income,0.0,-0.019816336394393397,0.0362931221296717,0.0362931221296717,0.0362931221296717,0.0362931221296717,0.0362931221296717,0.0,-0.015745007680491585
2015-10-22,2.028,2.087,US 10Y,Fixed Income,0.3441305083935234,0.0,1.2592253000901796,1.2592253000901796,1.2592253000901796,1.2592253000901796,1.2592253000901796,1.0,0.804147465437788
2015-10-23,2.087,2.058,US 10Y,Fixed Income,-0.16791588819847178,0.02909270216962523,-0.5735753913777786,-0.5735753913777786,-0.5735753913777786,-0.5735753913777786,-0.5735753913777786,-1.0,-0.5268817204301075
2015-10-26,2.058,2.037,US 10Y,Fixed Income,-0.12307800200626931,-0.013895543842836755,-0.41028778770823643,-0.41028778770823643,-0.41028778770823643,-0.41028778770823643,-0.41028778770823643,-1.0,-0.4066820276497696
2015-10-27,2.037,2.101,US 10Y,Fixed Income,0.3712234154183365,-0.010204081632653073,1.3570630761073812,1.3570630761073812,1.3570630761073812,1.3570630761073812,1.3570630761073812,1.0,0.825652841781874
2015-10-28,2.101,2.172,US 10Y,Fixed Income,0.39881976250590956,0.031418753068237715,1.4375630845202159,1.4375630845202159,1.4375630845202159,1.4375630845202159,1.4375630845202159,1.0,0.8494623655913978
2015-10-29,2.172,2.146,US 10Y,Fixed Income,-0.14451309435818896,0.03379343169919102,-0.5045432213571219,-0.5045432213571219,-0.5045432213571219,-0.5045432213571219,-0.5045432213571219,-1.0,-0.47081413210445466
2015-10-30,2.146,2.176,US 10Y,Fixed Income,0.16659221742227434,-0.01197053406998172,0.6089838581255056,0.6089838581255056,0.6089838581255056,0.6089838581255056,0.6089838581255056,1.0,0.510752688172043
2015-11-02,2.176,2.218,US 10Y,Fixed Income,0.229410719213749,0.013979496738117492,0.82935758364286,0.82935758364286,0.82935758364286,0.82935758364286,0.82935758364286,1.0,0.6543778801843319
2015-11-03,2.218,2.227,US 10Y,Fixed Income,0.04859399216466363,0.01930147058823528,0.17692697729778506,0.17692697729778506,0.17692697729778506,0.17692697729778506,0.17692697729778506,1.0,0.16282642089093713
2015-11-04,2.227,2.236,US 10Y,Fixed Income,0.04839800421146882,0.004057709648331853,0.17548974923785013,0.17548974923785013,0.17548974923785013,0.17548974923785013,0.17548974923785013,1.0,0.16205837173579107
