Date,Carry_Z
2016-06-27,-0.1398889188547795
2016-06-28,-0.049049866170656105
2016-06-29,0.012124081248983036
2016-06-30,0.006575062963544895
2016-07-01,-0.00928791351402271
2016-07-06,-0.019710235045719855
2016-07-07,0.03650303319812556
2016-07-08,0.0632862832241533
2016-07-11,0.15057590933795464
2016-07-12,0.19737256561810484
2016-07-13,0.23310427762464397
2016-07-14,0.23724544852001647
2016-07-15,0.22896082745973498
2016-07-18,0.2383427016358482
2016-07-19,0.22357123539352303
2016-07-20,0.18710849488691275
2016-07-21,0.21835552118008536
2016-07-22,0.12405579335713628
2016-07-25,0.2653333767958102
2016-07-26,0.34718141163679295
2016-07-27,0.263479904822589
2016-07-28,0.1856995389253821
2016-07-29,0.11069456169584825
2016-08-01,0.06489109538536095
2016-08-02,0.11257831656508947
2016-08-03,0.08482885578287172
2016-08-04,0.13251510820088955
2016-08-05,0.05066133844941682
2016-08-08,0.03435944868110367
2016-08-09,-0.017244986679651218
2016-08-10,0.005470381859559622
2016-08-11,-0.02723203815183402
2016-08-12,-0.008435964563994622
2016-08-15,-0.05283297950161068
2016-08-16,-0.0367450174829844
2016-08-17,-0.04746245165050597
2016-08-18,-0.03835577249840381
2016-08-19,-0.06663726869460891
2016-08-22,-0.041032179078316876
2016-08-23,-0.07453657002141666
2016-08-24,-0.07685975711981628
2016-08-25,-0.09505163053977271
2016-08-26,-0.07220028155823772
2016-08-29,-0.0776171932674243
2016-08-30,-0.05806724748323574
2016-08-31,-0.07449715647025028
2016-09-01,-0.049755219024697865
2016-09-02,-0.07721299612504387
2016-09-07,-0.08704730727539754
2016-09-08,-0.20547015876557415
2016-09-09,-0.1444507976558664
2016-09-12,-0.22314458553366
2016-09-13,-0.23953643345387057
2016-09-14,-0.14905295374183528
2016-09-15,-0.17873496290179702
2016-09-16,-0.1887548696029202
2016-09-19,-0.17642026215774737
2016-09-20,-0.10908160197165127
2016-09-21,-0.08138428958184071
2016-09-22,-0.08527475993016027
2016-09-23,-0.1308868448482644
2016-09-26,-0.08117507825767223
2016-09-27,-0.07878849591138598
2016-09-28,-0.12650959019775931
2016-09-29,-0.06033554727749951
2016-09-30,-0.08125546271642606
2016-10-03,-0.13768547019059985
2016-10-04,-0.12702996580647866
2016-10-05,-0.1214228527255197
2016-10-06,-0.1276688863337768
2016-10-07,0.04000641942052531
2016-10-10,-0.12469787593527093
2016-10-11,-0.02953951857036651
2016-10-12,-0.04481153280289727
2016-10-13,-0.09885047767522052
2016-10-14,-0.09491872925503195
2016-10-17,-0.052305901807957925
2016-10-18,-0.03816989120794257
2016-10-19,-0.10656693736262011
2016-10-20,-0.1414949562788845
2016-10-21,-0.07194775190454283
2016-10-24,-0.03951062076063373
2016-10-25,-0.08782329183469255
2016-10-26,-0.13780801432727055
2016-10-27,-0.09477398125151462
2016-10-28,-0.1437452445477577
2016-10-31,-0.16428135094301471
2016-11-01,-0.17212869474727835
2016-11-02,-0.22460368209882206
2016-11-03,-0.2352813087767768
2016-11-04,-0.07866695297331219
2016-11-07,-0.08419666124024913
2016-11-08,0.06665102140626969
2016-11-09,0.07054761150665707
2016-11-10,0.08140127594811178
2016-11-14,0.14372155045172677
2016-11-15,0.09199211308832853
2016-11-16,0.10595301281424269
2016-11-17,0.09891690887529535
2016-11-18,0.1447415925256274
2016-11-21,0.12588837454870905
2016-11-22,0.15415571142276638
2016-11-23,0.18850351386858472
2016-11-28,0.20040041838699058
2016-11-29,0.18266146511322048
2016-11-30,0.20386770226637213
2016-12-01,0.24707265586799323
2016-12-02,0.3099761529704116
2016-12-05,0.33922747810443193
2016-12-06,0.2851426647733829
2016-12-07,0.27162334060514004
2016-12-08,0.23856918808722727
2016-12-09,0.2150435083284044
2016-12-12,0.26335849530280514
2016-12-13,0.2060180231981513
2016-12-14,0.18208402587195488
2016-12-15,0.1773792635307449
2016-12-16,0.1579671711477498
2016-12-19,0.19501003002888337
2016-12-20,0.12887071441204773
2016-12-21,0.09907162703541254
2016-12-22,0.09921465999908385
2016-12-23,0.08825212811117462
2016-12-27,0.05603011234466743
2016-12-28,0.04290932131765169
2016-12-29,0.02208387203416906
2016-12-30,0.1052956708317444
2017-01-03,0.14285544879366086
2017-01-04,0.09636633869845047
2017-01-05,0.0985158261638645
2017-01-06,-0.013058614905334892
2017-01-09,-0.027989362451036774
2017-01-10,-0.04638204091151066
2017-01-11,-0.056587484169981585
2017-01-12,-0.08611228158426551
2017-01-13,-0.056145995686001864
2017-01-18,-0.08760883669413137
2017-01-19,-0.07479016227980527
2017-01-20,-0.12218772520436455
2017-01-23,-0.05458394456057939
2017-01-24,0.021231470910083965
2017-01-25,0.005506826114647703
2017-01-26,-0.019291929243278442
2017-01-27,-0.006441881325859798
2017-01-30,-0.01302974531960105
2017-01-31,0.02252411683238323
2017-02-01,-0.03934960857169419
2017-02-02,-0.026229291520872305
2017-02-03,-0.03989388937892596
2017-02-06,-0.06790908173795873
2017-02-07,-0.036583481612531256
2017-02-08,0.010603911825464633
2017-02-09,0.018001764961496063
2017-02-10,0.07929800896625586
2017-02-13,0.09822636601211354
2017-02-14,0.16321338485857403
2017-02-15,0.13933213641710215
2017-02-16,0.18080888506946555
2017-02-17,0.20532826927019165
2017-02-22,0.1624621166207299
2017-02-23,0.11004551657424608
2017-02-24,0.12367368405938459
2017-02-27,0.10508710950759215
2017-02-28,0.27190183579989136
2017-03-01,0.22439672396689775
2017-03-02,0.22413555856939377
2017-03-03,0.1889967540629568
2017-03-06,0.10374304183759199
2017-03-07,0.10078680852915374
2017-03-08,0.10665596635997876
2017-03-09,0.13046974378285867
2017-03-10,0.08395934153931098
2017-03-13,0.020875807296472156
2017-03-14,0.05356405324136449
2017-03-15,0.0027068161158844695
2017-03-16,-0.05368668964372621
2017-03-17,-0.06435118723628387
2017-03-20,-0.19278213105236805
2017-03-21,-0.22704899085328878
2017-03-22,-0.22343817949531294
2017-03-23,-0.23240580302918162
2017-03-24,-0.25280977629147855
2017-03-27,-0.19252677541406762
2017-03-28,-0.15664383664817433
2017-03-29,-0.24788528462742526
2017-03-30,-0.21604503028859734
2017-03-31,-0.2346819110054285
2017-04-03,-0.19802072279526878
2017-04-04,-0.20070430008203438
2017-04-05,-0.15997625388369396
2017-04-06,-0.17402660481238308
2017-04-07,-0.19571080766883048
2017-04-10,-0.21189566556592018
2017-04-11,-0.21635073804231122
2017-04-12,-0.36020548183548096
2017-04-13,-0.2596813750601744
2017-04-17,-0.2728087032985778
2017-04-18,-0.2683928449216937
2017-04-19,-0.0809279319029302
2017-04-20,-0.12715068130358564
2017-04-21,-0.01722428823893729
2017-04-24,0.04607035664212133
2017-04-25,0.05013094484450089
2017-04-26,-0.012377300112054615
2017-04-27,-0.04118157913184504
2017-04-28,-0.05338594025524265
2017-05-01,-0.0205354824143331
2017-05-02,-0.017682457810184852
2017-05-03,-0.018904110431089267
2017-05-04,0.04941230773480466
2017-05-05,0.028726285504268406
2017-05-08,0.024778291553325966
2017-05-09,0.027647347814330172
2017-05-10,0.018806637838091896
2017-05-11,0.04086869929658624
2017-05-12,0.15531401528839023
2017-05-15,0.06452681002586745
2017-05-16,-0.044641910068917656
2017-05-17,0.008034263093445172
2017-05-18,0.000539663705206163
2017-05-19,0.07894710642012931
2017-05-22,-0.003800575513967209
2017-05-23,-0.035085530729228195
2017-05-24,0.012781455016849236
2017-05-25,0.011316660664717195
2017-05-26,0.019768153901982385
2017-05-30,0.001617631461226803
2017-05-31,0.06488592810635832
2017-06-01,0.11454641507915937
2017-06-02,0.09866028644851238
2017-06-05,0.033886673711989466
2017-06-06,0.05078224004773145
2017-06-07,0.06597582576635706
2017-06-08,0.04897280996997278
2017-06-09,0.0631997895344725
2017-06-12,0.12297855188700274
2017-06-13,0.06604567187349213
2017-06-14,0.05223162483090488
2017-06-15,0.19270779873562843
2017-06-16,0.23804054800378266
2017-06-19,0.10566625501398741
2017-06-20,0.05021753503871862
2017-06-21,0.02760614613625119
2017-06-22,0.018575626263918055
2017-06-23,-0.02158185900832276
2017-06-26,-0.10800426436715505
2017-06-27,-0.008819054113584085
2017-06-28,-0.09225335902837005
2017-06-29,-0.14963556012692408
2017-06-30,-0.1618225910561472
2017-07-03,-0.13498926103557524
2017-07-05,-0.20092792196534326
2017-07-06,-0.1518725590427094
2017-07-07,-0.14485858256590747
2017-07-10,-0.14441942912717753
2017-07-11,-0.06284455918865584
2017-07-12,-0.08835363538157662
2017-07-13,-0.033179532397171856
2017-07-14,-0.013321873464152048
2017-07-17,-0.011335833929696204
2017-07-18,-0.04059897484655576
2017-07-19,0.02467506971834494
2017-07-20,0.025738601040410897
2017-07-21,0.01893472560446054
2017-07-24,0.03332693928329941
2017-07-25,0.033608417220342496
2017-07-26,0.10639486506501211
2017-07-27,0.0037734205992307084
2017-07-28,0.08256090261882222
2017-07-31,0.09162674911216706
2017-08-01,0.07311856949185105
2017-08-02,0.03534806317691598
2017-08-03,0.14782416669586432
2017-08-04,0.10104855520609683
2017-08-07,0.06589024179352732
2017-08-08,0.0693530050784091
2017-08-09,-0.13933387604617228
2017-08-10,-0.14342428145618857
2017-08-11,-0.0895805211652632
2017-08-14,-0.0915768439803187
2017-08-15,-0.08211535025291934
2017-08-16,-0.2717894604834538
2017-08-17,-0.2842814680140262
2017-08-18,-0.26504977632562543
2017-08-21,-0.15557720996577912
2017-08-22,-0.21637774383602798
2017-08-23,-0.23590628760792207
2017-08-24,-0.20644126989166484
2017-08-25,-0.1853068243377989
2017-08-28,-0.1660927338801705
2017-08-29,-0.14277067766311471
2017-08-30,-0.08900060516899307
2017-08-31,-0.04435926745717879
2017-09-01,-0.1353198818723183
2017-09-05,-0.11972293517929529
2017-09-06,-0.09343158636497602
2017-09-07,-0.1017411201915758
2017-09-08,0.1400395108132779
2017-09-11,0.15961356592827047
2017-09-12,0.0684649450047565
2017-09-13,0.06191181294129706
2017-09-14,0.06628948116338083
2017-09-15,0.21928695303245868
2017-09-18,0.24607468128962268
2017-09-19,0.23802972367545552
2017-09-20,0.11000549265066993
2017-09-21,0.14818859809876475
2017-09-22,0.14363099458794407
2017-09-25,0.12526345071724915
2017-09-26,0.16084246050054077
2017-09-27,0.16238241125761102
2017-09-28,0.15235323221234878
2017-09-29,0.13325885703835252
2017-10-02,0.1336428829994229
2017-10-03,0.21642413492340049
2017-10-04,0.2419115319486491
2017-10-05,0.2277525052098715
2017-10-06,0.21907947299847977
2017-10-09,0.13692847188597568
2017-10-10,0.1205245274176104
2017-10-11,0.09225027613504004
2017-10-12,0.11056052462832795
2017-10-13,0.10846714422510911
2017-10-16,0.0987930075184055
2017-10-17,0.09402662927123402
2017-10-18,0.08971087921629858
2017-10-19,0.17399707755452706
2017-10-20,0.12235271347027829
2017-10-23,0.16020360838000097
2017-10-24,0.10813340718738522
2017-10-25,0.07818056329471819
2017-10-26,0.15020768977830937
2017-10-27,0.07611724109035535
2017-10-30,0.04562106423484805
2017-10-31,0.03906353503258421
2017-11-01,0.027803869295321488
2017-11-02,0.0010040874956958204
2017-11-03,0.02580290996051912
2017-11-06,0.04229860583885963
2017-11-07,0.03217403181410879
2017-11-08,-0.031411155790722144
2017-11-09,-0.024128722299977937
2017-11-10,-0.023528114858023634
2017-11-13,-0.0703467655545289
2017-11-14,-0.1494006398887587
2017-11-15,-0.05995120129496995
2017-11-16,-0.0977488931187183
2017-11-17,-0.1390634584499194
2017-11-20,-0.01703334459028119
2017-11-21,-0.04650347126800622
2017-11-22,0.0263077348559817
2017-11-24,0.004936446951071712
2017-11-27,0.03435156189990265
2017-11-28,0.061816363841016506
2017-11-29,0.14682489898028556
2017-11-30,0.10259813576300068
2017-12-01,0.08455444499228915
2017-12-04,0.003494907095787301
2017-12-05,-0.013443276153799855
2017-12-06,0.022313464413033085
2017-12-07,0.07337499475096612
2017-12-08,0.15515305908483715
2017-12-11,0.18232670684659935
2017-12-12,0.1626362581374127
2017-12-13,0.13764969412622316
2017-12-14,0.315583291997339
2017-12-15,0.27975854311940584
2017-12-18,0.27167124188981256
2017-12-19,0.24354320484812206
2017-12-20,0.1856058460861386
2017-12-21,0.1876782654808138
2017-12-22,0.14812427215103308
2017-12-26,0.16171605992755186
2017-12-27,0.06468153898421637
2017-12-28,0.0048590476470105485
2017-12-29,0.006226607941765978
2018-01-02,0.1068997950189374
2018-01-03,0.1676741531948504
2018-01-04,0.2959100611489509
2018-01-05,0.3149254397267095
2018-01-08,0.29260959426277583
2018-01-09,0.20855131192486911
2018-01-10,0.25058120959243585
2018-01-11,0.30843365712732507
2018-01-12,0.27087864976149284
2018-01-16,0.4273934851226026
2018-01-17,0.29647134171152806
2018-01-18,0.2795329559610503
2018-01-19,0.4075193056804681
2018-01-22,0.4394087957743667
2018-01-23,0.4052541650317868
2018-01-24,0.41524902316418727
2018-01-25,0.5573426943265047
2018-01-26,0.4691318821965568
2018-01-29,0.32741965707656606
2018-01-30,0.39453532362569177
2018-01-31,0.2859010386953258
2018-02-01,0.07689571463858454
2018-02-02,-0.10303197924337924
2018-02-05,-0.05282469763541096
2018-02-06,-0.1024474133526264
2018-02-07,-0.24889303398908602
2018-02-08,-0.12928799620255207
2018-02-09,-0.11592170720443139
2018-02-12,-0.16961639459023062
2018-02-13,-0.03450760154793143
2018-02-14,-0.05902532131637937
2018-02-15,-0.030335131816267628
2018-02-16,-0.11014053895454305
2018-02-20,-0.228249068635439
2018-02-21,-0.23714777443485463
2018-02-22,-0.12170091458160275
2018-02-23,-0.047433679218257044
2018-02-26,-0.24958327795406776
2018-02-27,-0.23322757667449812
2018-02-28,-0.1877442313730057
2018-03-01,-0.15365130028797716
2018-03-02,-0.07183731765102429
2018-03-05,0.08331590191397643
2018-03-06,0.2194067941560038
2018-03-07,0.11912893246972736
2018-03-08,0.2587399155477221
2018-03-09,0.3890780120345842
2018-03-12,0.25265267730810737
2018-03-13,0.12920853899495408
2018-03-14,0.10755857526383807
2018-03-15,0.03286750213320619
2018-03-16,-0.12603943834624967
2018-03-19,-0.1174143419986757
2018-03-20,-0.08914485636174392
2018-03-21,-0.18049578712162825
2018-03-22,-0.29874746225795434
2018-03-23,-0.26333196224199495
2018-03-26,-0.4245446957877815
2018-03-27,-0.35713394166414536
2018-03-28,-0.21385315386266296
2018-03-29,-0.2436017673124839
2018-04-02,-0.20788613168857017
2018-04-03,-0.21336420147975085
2018-04-04,-0.19230266159594875
2018-04-05,-0.29617519588527447
2018-04-06,-0.30270037547614015
2018-04-09,-0.3196877849033419
2018-04-10,-0.33516577158022953
2018-04-11,-0.25352836674613954
2018-04-12,-0.23059611659405177
2018-04-13,-0.1836229518317936
2018-04-16,-0.13947441905604963
2018-04-17,-0.049415702351670386
2018-04-18,-0.08434865237736497
2018-04-19,-0.11310785832193562
2018-04-20,0.01787353276303303
2018-04-23,0.06876214803465953
2018-04-24,-0.05281703682666287
2018-04-25,0.0908647838875735
2018-04-26,0.11259769008403894
2018-04-27,0.0023309943596784657
2018-04-30,0.12884683695931234
2018-05-01,0.031008905964355786
2018-05-02,-0.03721474396153622
2018-05-03,-0.009514104114581043
2018-05-04,0.11668479683513476
2018-05-07,0.09789221790799585
2018-05-08,0.06319616173780451
2018-05-09,0.1356084019394164
2018-05-10,0.10217832313518023
2018-05-11,0.11924467689814422
2018-05-14,0.043628498077853635
2018-05-15,0.01205084898044712
2018-05-16,0.0030759933312387907
2018-05-17,0.017152862254033292
2018-05-18,0.09552289559575526
2018-05-21,0.07742957771754912
2018-05-22,0.15743273713783068
2018-05-23,0.1364883031476935
2018-05-24,0.07299123799719139
2018-05-25,0.0066678035097208965
2018-05-29,0.10963945176061425
2018-05-30,0.060236293599319514
2018-05-31,0.1486959388404315
2018-06-01,0.18099339858519206
2018-06-04,0.12185657783756512
2018-06-05,0.14807556251095205
2018-06-06,0.14496378412240277
2018-06-07,0.11315351476258691
2018-06-08,0.07260610287662182
2018-06-11,0.07369008149210256
2018-06-12,0.048868628440673495
2018-06-13,0.09688832203314256
2018-06-14,0.07078533150406134
2018-06-15,0.06377075193527301
2018-06-18,0.05593855097045577
2018-06-19,0.027072263853048475
2018-06-20,0.009094275670343023
2018-06-21,0.0012129035742915674
2018-06-22,-0.06436049185263112
2018-06-25,-0.04103929800095742
2018-06-26,-0.030193323346933525
2018-06-27,-0.06107305197593841
2018-06-28,-0.02230501375146982
2018-06-29,-0.0610082770069193
2018-07-02,-0.11327333213175729
2018-07-03,-0.0674334365538044
2018-07-05,-0.06221101963415244
2018-07-06,-0.008022673752299385
2018-07-09,-0.004898648058963144
2018-07-10,-0.05485288960564688
2018-07-11,-0.012518424142082448
2018-07-12,0.013362856067079064
2018-07-13,-0.006757796239246264
2018-07-16,0.02203285575447183
2018-07-17,0.04566941810275248
2018-07-18,0.0417112464140167
2018-07-19,0.025796713269873612
2018-07-20,0.07043941455490058
2018-07-23,0.08959557480374031
2018-07-24,0.2193527893669747
2018-07-25,0.18643125908433034
2018-07-26,0.19222972916742134
2018-07-27,0.12033517384248646
2018-07-30,0.14578251963149164
2018-07-31,0.12048441374997922
2018-08-01,0.1778459913354836
2018-08-02,0.1554187611715696
2018-08-03,0.12662972554466384
2018-08-06,0.09136713315480567
2018-08-07,0.06754886163437271
2018-08-08,0.09905293292478481
2018-08-09,-0.002886619235441989
2018-08-10,-0.03695978786223382
2018-08-13,0.011444798998017583
2018-08-14,-0.065203620996049
2018-08-15,-0.026135452541529675
2018-08-16,0.018945078434416403
2018-08-17,0.040414140378362474
2018-08-20,0.041500051971637655
2018-08-21,0.008411089379112533
2018-08-22,-0.059326413346930874
2018-08-23,0.0015669232260934567
2018-08-24,0.09302727727421474
2018-08-27,0.12900973888563147
2018-08-28,0.13601364944796934
2018-08-29,0.10899522589621835
2018-08-30,0.07827886843156423
2018-08-31,0.036160941989723284
2018-09-04,-0.006691237945039011
2018-09-05,-0.050443013706591294
2018-09-06,-0.06373239649075697
2018-09-07,-0.038994785695978404
2018-09-10,0.0371000870517918
2018-09-11,0.06653291464250193
2018-09-12,0.06141593964125748
2018-09-13,0.11402797247035672
2018-09-14,0.019721735138328193
2018-09-17,0.03562715607444976
2018-09-18,0.02724294560211382
2018-09-19,0.0691995479403337
2018-09-20,0.06687858611825
2018-09-21,0.04800860963500053
2018-09-24,-0.007140391762863106
2018-09-25,-0.08797463649197258
2018-09-26,-0.06953827466419124
2018-09-27,-0.1111693176636011
2018-09-28,-0.0515136729218198
2018-10-01,-0.05835955397998721
2018-10-02,-0.042599758460605465
2018-10-03,-0.09390254154953077
2018-10-04,-0.11590101695827727
2018-10-05,-0.10466463590989246
2018-10-08,-0.13246566422886263
2018-10-09,-0.2988557754039147
2018-10-10,-0.4330615791470683
2018-10-11,-0.37325194899750846
2018-10-12,-0.41080913007237735
2018-10-15,-0.23205822143165836
2018-10-16,-0.2692955310240405
2018-10-17,-0.36634356875533264
2018-10-18,-0.42092139372215165
2018-10-19,-0.4396555400194587
2018-10-22,-0.44066609608937635
2018-10-23,-0.566235280634403
2018-10-24,-0.42486026267873006
2018-10-25,-0.5384105269410197
2018-10-26,-0.5666937830557627
2018-10-29,-0.5009319752367877
2018-10-30,-0.42954423524323443
2018-10-31,-0.36985708567466835
2018-11-01,-0.3285421671098461
2018-11-02,-0.24497083481651535
2018-11-05,-0.20190652266092446
2018-11-06,-0.07129149470383905
2018-11-07,0.057118310962404696
2018-11-08,0.14259254503688537
2018-11-09,-0.05605950965013961
2018-11-12,-0.023414913426585467
2018-11-13,-0.1964037537532084
2018-11-14,-0.13727604472486976
2018-11-15,-0.03195342688427968
2018-11-16,-0.11481540601018166
2018-11-19,-0.1780655631303265
2018-11-20,-0.12515333255351752
2018-11-21,-0.013253273757116586
2018-11-23,-0.041169356237013434
2018-11-26,0.07596373485695722
2018-11-27,0.22553378337529403
2018-11-28,0.12761478967366305
2018-11-29,0.10842514497804762
2018-11-30,0.10377797144038511
2018-12-03,0.00045951120333426453
2018-12-04,-0.036526376136911606
2018-12-06,-0.1777907035036233
2018-12-07,-0.28016515708325834
2018-12-10,-0.26462639162111956
2018-12-11,-0.18696183099380925
2018-12-12,-0.08072677094130241
2018-12-13,-0.1582222654946317
2018-12-14,-0.20966948029545857
2018-12-17,-0.26108131256035516
2018-12-18,-0.3383039198828191
2018-12-19,-0.3179329171787352
2018-12-20,-0.31193809656791566
2018-12-21,-0.44114567731139837
2018-12-24,-0.2673314503935135
2018-12-26,-0.3092083021638808
2018-12-27,-0.3285810871421735
2018-12-28,-0.40476354328074265
2018-12-31,-0.3859144514702987
2019-01-02,-0.5207574137579395
2019-01-03,-0.44420936027478986
2019-01-04,-0.27632750892891034
2019-01-07,-0.2309519400701116
2019-01-08,-0.10589138799233594
2019-01-09,-0.09680884374286482
2019-01-10,-0.0960542809338844
2019-01-11,-0.14164545378062443
2019-01-14,-0.10010810424979123
2019-01-15,-0.004886220512473593
2019-01-16,0.1170609767099784
2019-01-17,0.16434427889493125
2019-01-18,0.17644002499799058
2019-01-22,0.2522777270143267
2019-01-23,0.3446721035049156
2019-01-24,0.4902720953906098
2019-01-25,0.31812061641817996
2019-01-28,0.27622871292806084
2019-01-29,0.3374516366198097
2019-01-30,0.33322390538716257
2019-01-31,0.32816991560476333
2019-02-01,0.44851145510508267
2019-02-04,0.3366372893029422
2019-02-05,0.29813723770199607
2019-02-06,0.22236204378492494
2019-02-07,0.2072798005112356
2019-02-08,0.19134425064289382
2019-02-11,0.24097896556910378
